id,video_url,New URL,Status
fLFKbvqeQYWOsYLLlLQB4g,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
eRHIvSnySFW5rx0J9-KNKQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641551163-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
E6Dxqgh7SDC4WTjdnwrtzw,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641551163-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ExdnzNGFTxuOIPmsreZ6BA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641504431-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
dMnkea-XSRWAUPiFe6-llQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640756571-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ADWR3722S1mnoMKVr-9DVA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641394377-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
NnKo8R41RQqm8S27fl8wCg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640557401-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
eCMpFdhkS2e4RlS67Y8NNQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640640588-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
fMcVXXKDRBy3U_adHTs9HA,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707640391700-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
VEKrbL8pTBKwzXvHSgKl0A,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641331054-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
ULNuKXdJTIW7T38D_hJ1og,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707485596348-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
EWUpL9j4QMeMv4_gsacPnQ,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707485977227-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
SSeFXqkNSyyL3xRqzNGceg,https://video-cdn.fuze.us/gHI55KpGQbWVqTjAfBleRCXHnlm2/video-1707641611061-gHI55KpGQbWVqTjAfBleRCXHnlm2.mp4,,Pending
